step,central_amplitude
767,5.343883752269438e+106
768,7.493601654111798e+106
769,1.0508108421518168e+107
770,1.4735294733429093e+107
771,2.0663003403386678e+107
772,2.8975330914579836e+107
773,4.063157878066166e+107
774,5.697696672503446e+107
775,7.989788544520617e+107
776,1.1203960726409965e+108
777,1.5711158157667606e+108
778,2.2031555068367111e+108
779,3.0894589709745736e+108
780,4.3323151183422093e+108
781,6.075163489365706e+108
782,8.519149219264473e+108
783,1.1946338149203109e+109
784,1.6752271517969541e+109
785,2.3491617636358468e+109
786,3.2942189597852565e+109
787,4.6194717892548184e+109
788,6.4778739442012355e+109
789,9.083913317484424e+109
790,1.2738367797300204e+110
791,1.7863020637556936e+110
792,2.5049342303210837e+110
793,3.5126757743696424e+110
794,4.925837866758852e+110
795,6.90752505127312e+110
796,9.686460934507086e+110
797,1.3583387801248924e+111
798,1.9048087311379232e+111
799,2.6711295381712424e+111
800,3.7457503536970553e+111
801,5.252704987148913e+111
802,7.365928358120479e+111
803,1.03293328051336e+112
804,1.4484961597700686e+112
805,2.031246933922304e+112
806,2.8484486399798713e+112
807,3.994425800249712e+112
808,5.6014519746950855e+112
809,7.855017698560902e+112
810,1.1015241177919433e+113
811,1.5446893181564058e+113
812,2.1661501918230017e+113
813,3.0376398105489546e+113
814,4.259751588486711e+113
815,5.973550744395631e+113
816,8.376857471838314e+113
817,1.174708142743482e+114
818,1.6473243393262668e+114
819,2.3100880487270654e+114
820,3.239501850822525e+114
821,4.542848058937047e+114
822,6.370572605358195e+114
823,8.933651483699824e+114
824,1.2527944454697335e+115
825,1.7568347311498354e+115
826,2.4636685121920925e+115
827,3.454887509510865e+115
828,4.84491121734919e+115
829,6.7941949920594275e+115
830,9.52775238762345e+115
831,1.336112992938833e+116
832,1.873683282671763e+116
833,2.6275406585518008e+116
834,3.6847071369998294e+116
835,5.167217859648737e+116
836,7.246208652589985e+116
837,1.016167176702344e+117
838,1.4250160431118566e+117
839,1.9983640475604544e+117
840,2.802397414895973e+117
841,3.9299325873481515e+117
842,5.511131044869894e+117
843,7.728525324975646e+117
844,1.0838090902042508e+118
845,1.5198796550911503e+118
846,2.1314044622397407e+118
847,2.9889785299591473e+118
848,4.191601385252717e+118
849,5.878105939737482e+118
850,8.24318593478458e+118
851,1.15598722675129e+119
852,1.621105301824226e+119
853,2.273367607867583e+119
854,3.1880737467727907e+119
855,4.470821176012464e+119
856,6.269696060190141e+119
857,8.792369349494639e+119
858,1.2330071811843717e+120
859,1.7291215923424395e+120
860,2.4248546259511865e+120
861,3.40052619081205e+120
862,4.768774477750824e+120
863,6.687559936859611e+120
864,9.37840172751318e+120
865,1.3151952069984391e+121
866,1.8443861109895293e+121
867,2.5865072980553875e+121
868,3.627235988304382e+121
869,5.0867237564698045e+121
870,7.133468233362992e+121
871,1.0003766502325498e+122
872,1.4028996167238143e+122
873,1.9673873816033962e+122
874,2.759010800774169e+122
875,3.8691641303675005e+122
876,5.4260168459116765e+122
877,7.609311348232625e+122
878,1.0671115045008165e+123
879,1.4964922774570902e+123
880,2.0986469651575858e+123
881,2.943096647896922e+123
882,4.127336599712533e+123
883,5.788092735702934e+123
884,8.11710753341037e+123
885,1.1383278051292144e+124
886,1.5963702080197143e+124
887,2.238721699949066e+124
888,3.139545832514783e+124
889,4.402848777789725e+124
890,6.174487752856214e+124
891,8.659011564478894e+124
892,1.2143277702510712e+125
893,1.7029572846642562e+125
894,2.3882060940386707e+125
895,3.3491921826817698e+125
896,4.696870151473399e+125
897,6.586842163416368e+125
898,9.237324000201698e+125
899,1.295434065313238e+126
900,1.8167060627204006e+126
901,2.5477348803126938e+126
902,3.572925945174113e+126
903,5.010649339685637e+126
904,7.026907222864035e+126
905,9.854501071506681e+126
906,1.3819911901174266e+127
907,1.938099722076974e+127
908,2.71798574524147e+127
909,3.8116976128834147e+127
910,5.345519461749803e+127
911,7.496552705842328e+127
912,1.0513165242786314e+128
913,1.4743669601632135e+128
914,2.0676541449350853e+128
915,2.899682243166468e+128
916,4.066522012439226e+128
917,5.702903870751923e+128
918,7.997774947857687e+128
919,1.1216116491312773e+129
920,1.572954088716669e+129
921,2.2059201348429883e+129
922,3.0935969087547324e+129
923,4.3384826697890464e+129
924,6.08432227677627e+129
925,8.532705433833971e+129
926,1.196634435369156e+130
927,1.6781718764669175e+130
928,2.353485786638184e+130
929,3.3005545811220146e+130
930,4.628736472673551e+130
931,6.491397286578491e+130
932,9.103619970779247e+130
933,1.2767040791616001e+131
934,1.7904680161012922e+131
935,2.5109790175791903e+131
936,3.5214359540473714e+131
937,4.938518650227369e+131
938,6.925861388072645e+131
939,9.712948484367642e+131
940,1.3621613932752037e+132
941,1.9103205196300587e+132
942,2.6790702706512176e+132
943,3.757181367686437e+132
944,5.2691480913165135e+132
945,7.389564409945228e+132
946,1.036328548195549e+133
947,1.4533702746393471e+133
948,2.0382397768262376e+133
949,2.858475401779787e+133
950,4.0087948582422865e+133
951,5.62203302469887e+133
952,7.884481488778728e+133
953,1.1057401227453542e+134
954,1.5507192717599287e+134
955,2.1747707537171332e+134
956,3.049958763487363e+134
957,4.27734848317642e+134
958,5.998677085670119e+134
959,8.412721578277821e+134
960,1.1798253676577929e+135
961,1.65462325878742e+135
962,2.320495340674287e+135
963,3.254336498383883e+135
964,4.563986940742842e+135
965,6.400685795541425e+135
966,8.97653653755333e+135
967,1.2589001224315638e+136
968,1.7655252235100866e+136
969,2.476034860300444e+136
970,3.472480056796421e+136
971,4.869932503910719e+136
972,6.829773482094079e+136
973,9.57833083794237e+136
974,1.343301631997968e+137
975,1.8838981770396815e+137
976,2.642052746008486e+137
977,3.7053199538200176e+137
978,5.196490290111305e+137
979,7.287770671078331e+137
980,1.0220671930539114e+138
981,1.4333900009010783e+138
982,2.010247193487366e+138
983,2.819257402931373e+138
984,3.953849782115408e+138
985,5.545053889708729e+138
986,7.776631980877033e+138
987,1.0906301319490807e+139
988,1.5295497464722525e+139
989,2.1451115884943163e+139
990,3.0084052635970016e+139
991,4.21913049789437e+139
992,5.917111377658317e+139
993,8.298444554648554e+139
994,1.163814638919109e+140
995,1.632191457750336e+140
996,2.2890672460869458e+140
997,3.210304051651212e+140
998,4.502294998724719e+140
999,6.314251734487043e+140
