step,central_amplitude
905,8.42422245392341e+127
906,1.1844632637388203e+128
907,1.6653817673935331e+128
908,2.3415662807007556e+128
909,3.29230107362604e+128
910,4.6290627580985205e+128
911,6.508591721536143e+128
912,9.151271169304542e+128
913,1.2866968936578513e+129
914,1.809137234532912e+129
915,2.5437076846979978e+129
916,3.576541930062499e+129
917,5.028747937929528e+129
918,7.070609304846593e+129
919,9.941553144016594e+129
920,1.397822607544575e+130
921,1.9653970708612255e+130
922,2.763433193561428e+130
923,3.8855102168233404e+130
924,5.463205780813311e+130
925,7.681525570994204e+130
926,1.0800598403132565e+131
927,1.518618095018517e+131
928,2.135254944868592e+131
929,3.0022808390132348e+131
930,4.2213688769418415e+131
931,5.935478047589814e+131
932,8.345618169924344e+131
933,1.173442263894072e+132
934,1.64992934792799e+132
935,2.319900582510863e+132
936,3.2619237441233394e+132
937,4.586470840547445e+132
938,6.448873689490047e+132
939,9.067540517793968e+132
940,1.274957000696159e+133
941,1.792676679196955e+133
942,2.520628232139611e+133
943,3.544182028424084e+133
944,4.983375768276519e+133
945,7.006992396157114e+133
946,9.85235491504263e+133
947,1.3853159703406264e+134
948,1.9478612735093563e+134
949,2.738845877430485e+134
950,3.85103576504121e+134
951,5.41486827428337e+134
952,7.613750224640258e+134
953,1.0705568591233612e+135
954,1.505293665897139e+135
955,2.1165723169331137e+135
956,2.976085264557876e+135
957,4.1846390830171564e+135
958,5.883977759901233e+135
959,8.273407493679997e+135
960,1.163317293590399e+136
961,1.6357326713583956e+136
962,2.2999947567656886e+136
963,3.2340128157427134e+136
964,4.547335516271343e+136
965,6.394000000632771e+136
966,8.990599143959971e+136
967,1.2641686197669329e+137
968,1.7775496669068073e+137
969,2.499417747434513e+137
970,3.5144415077017074e+137
971,4.941674709645848e+137
972,6.948520641813502e+137
973,9.770367782812656e+137
974,1.3738199958880772e+138
975,1.9317419651941978e+138
976,2.7162438432415256e+138
977,3.819343800496904e+138
978,5.37043060228902e+138
979,7.551440772081063e+138
980,1.0618199651261423e+139
981,1.493042972041195e+139
982,2.0993946256922474e+139
983,2.951999004137648e+139
984,4.1508657098748444e+139
985,5.836621219305521e+139
986,8.207004758799102e+139
987,1.1540063772401101e+140
988,1.622676996085809e+140
989,2.281688198349427e+140
990,3.208343486589541e+140
991,4.511342124449872e+140
992,6.343530214226521e+140
993,8.919830545935562e+140
994,1.2542454563117294e+141
995,1.7636354066776894e+141
996,2.4799071523398404e+141
997,3.487083698000066e+141
998,4.9033134780866436e+141
999,6.894730317513025e+141
